"DateTime","Players"
2019-03-16,1039
2019-03-17,1084
2019-03-18,883
2019-03-19,766
2019-03-20,781
2019-03-21,742
2019-03-22,702
2019-03-23,924
2019-03-24,976
2019-03-25,774
2019-03-26,679
2019-03-27,663
2019-03-28,621
2019-03-29,663
2019-03-30,799
2019-03-31,869
2019-04-01,636
2019-04-02,602
2019-04-03,616
2019-04-04,604
2019-04-05,612
2019-04-06,844
2019-04-07,899
2019-04-08,670
2019-04-09,673
2019-04-10,671
2019-04-11,681
2019-04-12,680
2019-04-13,871
2019-04-14,990
2019-04-15,748
2019-04-16,735
2019-04-17,704
2019-04-18,684
2019-04-19,838
2019-04-20,914
2019-04-21,1003
2019-04-22,861
2019-04-23,832
2019-04-24,839
2019-04-25,848
2019-04-26,998
2019-04-27,1233
2019-04-28,1384
2019-04-29,987
2019-04-30,1011
2019-05-01,1102
2019-05-02,1008
2019-05-03,996
2019-05-04,1258
2019-05-05,1371
2019-05-06,1045
2019-05-07,995
2019-05-08,1001
2019-05-09,933
2019-05-10,961
2019-05-11,1210
2019-05-12,1240
2019-05-13,942
2019-05-14,900
2019-05-15,850
2019-05-16,846
2019-05-17,942
2019-05-18,1119
2019-05-19,1191
2019-05-20,951
2019-05-21,876
2019-05-22,890
2019-05-23,851
2019-05-24,830
2019-05-25,1057
2019-05-26,1207
2019-05-27,1158
2019-05-28,922
2019-05-29,925
2019-05-30,965
2019-05-31,925
2019-06-01,1110
2019-06-02,1165
2019-06-03,913
2019-06-04,812
2019-06-05,791
2019-06-06,768
2019-06-07,816
2019-06-08,944
2019-06-09,995
2019-06-10,777
2019-06-11,709
2019-06-12,702
2019-06-13,719
2019-06-14,726
2019-06-15,918
2019-06-16,955
2019-06-17,703
2019-06-18,665
2019-06-19,637
2019-06-20,671
2019-06-21,669
2019-06-22,809
2019-06-23,825
2019-06-24,666
2019-06-25,607
2019-06-26,756
2019-06-27,822
2019-06-28,849
2019-06-29,1163
2019-06-30,1252
2019-07-01,1087
2019-07-02,1262
2019-07-03,1356
2019-07-04,1395
2019-07-05,1347
2019-07-06,1572
2019-07-07,1622
2019-07-08,1330
2019-07-09,1332
2019-07-10,1245
2019-07-11,1171
2019-07-12,1185
2019-07-13,1348
2019-07-14,1508
2019-07-15,1087
2019-07-16,1035
2019-07-17,978
2019-07-18,952
2019-07-19,973
2019-07-20,1180
2019-07-21,1187
2019-07-22,937
2019-07-23,903
2019-07-24,862
2019-07-25,827
2019-07-26,833
2019-07-27,1002
2019-07-28,1044
2019-07-29,813
2019-07-30,799
2019-07-31,789
2019-08-01,761
2019-08-02,745
2019-08-03,903
2019-08-04,916
2019-08-05,725
2019-08-06,712
2019-08-07,735
2019-08-08,714
2019-08-09,726
2019-08-10,852
2019-08-11,926
2019-08-12,755
2019-08-13,698
2019-08-14,695
2019-08-15,720
2019-08-16,698
2019-08-17,862
2019-08-18,937
2019-08-19,720
2019-08-20,878
2019-08-21,1440
2019-08-22,1574
2019-08-23,1470
2019-08-24,1630
2019-08-25,1667
2019-08-26,1276
2019-08-27,1098
2019-08-28,1035
