"DateTime","Players"
2019-07-17,338
2019-07-18,347
2019-07-19,353
2019-07-20,407
2019-07-21,414
2019-07-22,311
2019-07-23,294
2019-07-24,306
2019-07-25,315
2019-07-26,284
2019-07-27,348
2019-07-28,363
2019-07-29,285
2019-07-30,295
2019-07-31,302
2019-08-01,275
2019-08-02,287
2019-08-03,321
2019-08-04,363
2019-08-05,274
2019-08-06,274
2019-08-07,277
2019-08-08,265
2019-08-09,309
2019-08-10,327
2019-08-11,382
2019-08-12,283
2019-08-13,270
2019-08-14,251
2019-08-15,309
2019-08-16,310
2019-08-17,338
2019-08-18,369
2019-08-19,294
2019-08-20,261
2019-08-21,284
2019-08-22,256
2019-08-23,265
2019-08-24,332
2019-08-25,330
2019-08-26,272
2019-08-27,231
2019-08-28,239
